review_id,run_id,N,true_K,confidence,stop_n_bayes,true_recall_bayes,stop_n_baseline,true_recall_baseline
3,54,1908,15,0.95,1902,1.0,1883,1.0
3,54,1908,15,0.99,1907,1.0,1903,1.0
3,8,1908,15,0.9,1896,1.0,1808,1.0
3,8,1908,15,0.95,1902,1.0,1858,1.0
3,8,1908,15,0.99,1907,1.0,1898,1.0
3,34,1908,15,0.9,1896,1.0,1853,1.0
3,34,1908,15,0.95,1902,1.0,1881,1.0
3,34,1908,15,0.99,1907,1.0,1903,1.0
3,40,1908,15,0.9,1896,1.0,1798,0.9333333333333333
3,40,1908,15,0.95,1902,1.0,1881,1.0
3,40,1908,15,0.99,1907,1.0,1903,1.0
3,25,1908,15,0.9,1896,1.0,1853,1.0
3,25,1908,15,0.95,1902,1.0,1881,1.0
3,25,1908,15,0.99,1907,1.0,1903,1.0
3,33,1908,15,0.9,1896,1.0,1859,1.0
3,33,1908,15,0.95,1902,1.0,1884,1.0
3,33,1908,15,0.99,1907,1.0,1904,1.0
3,99,1908,15,0.9,1896,1.0,1852,1.0
3,99,1908,15,0.95,1902,1.0,1881,1.0
3,99,1908,15,0.99,1907,1.0,1903,1.0
3,67,1908,15,0.9,1896,1.0,1860,1.0
3,67,1908,15,0.95,1902,1.0,1885,1.0
3,67,1908,15,0.99,1907,1.0,1904,1.0
3,79,1908,15,0.9,1896,1.0,1852,1.0
3,79,1908,15,0.95,1902,1.0,1881,1.0
3,79,1908,15,0.99,1907,1.0,1903,1.0
3,73,1908,15,0.9,1896,1.0,1852,1.0
3,73,1908,15,0.95,1902,1.0,1881,1.0
3,73,1908,15,0.99,1907,1.0,1903,1.0
3,61,1908,15,0.9,1896,1.0,1804,0.9333333333333333
3,61,1908,15,0.95,1902,1.0,1882,1.0
3,61,1908,15,0.99,1907,1.0,1903,1.0
3,82,1908,15,0.9,1896,1.0,1856,1.0
3,82,1908,15,0.95,1902,1.0,1883,1.0
3,82,1908,15,0.99,1907,1.0,1903,1.0
3,51,1908,15,0.9,1896,1.0,1853,1.0
3,51,1908,15,0.95,1902,1.0,1881,1.0
3,51,1908,15,0.99,1907,1.0,1903,1.0
3,98,1908,15,0.9,1896,1.0,1856,1.0
3,98,1908,15,0.95,1902,1.0,1883,1.0
